studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain yield - g/m2|CO_350:0000260,Winter stress severity - 0-9 Rating|CO_350:0005003,notes
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",94451,STARTER,"03C0701932,MN 80116,MN80116,Starter,Starter Oat",plot,278747,UWOYT_2013_MattMoore_STARTER_19,1,1,1019,,,check,,,,,70,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",101501,TAMO411,TX05CS 347-1,plot,278739,UWOYT_2013_MattMoore_TAMO411_25,1,1,1025,,,check,,,,,65,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",88371,TX07CS1243,,plot,278730,UWOYT_2013_MattMoore_TX07CS1243_17,1,1,1017,,,test,,,,,75,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",98150,TX07CS1948,,plot,278720,UWOYT_2013_MattMoore_TX07CS1948_26,1,1,1026,,,test,,,,,5.05,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",84935,TX09CS1029,,plot,278740,UWOYT_2013_MattMoore_TX09CS1029_6,1,1,1006,,,test,,,,,55,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",86290,TX09CS1056,,plot,278722,UWOYT_2013_MattMoore_TX09CS1056_18,1,1,1018,,,test,,,,,65,,,,
2013,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2616,UWOYT_2013_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Crown rust infection type and severity were originally recorded on a qualitative scale (see trait description) and the qualitative data (TrialName_Qualitative.txt) and quantitative data (TrialName.txt)",CRD,,,,no,no,,,124,"Saint Paul, MN",90002,TX09CS1112,,plot,278726,UWOYT_2013_MattMoore_TX09CS1112_7,1,1,1007,,,test,,,,,37.5,,,,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101556,FL0115-J2,,plot,278896,UWOYT_2010_Kinston_FL0115-J2_11,1,1,1011,,,test,,,,,,,507.5198397,2,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",96749,FL03053-S06-15-B-S1B,,plot,278897,UWOYT_2010_Kinston_FL03053-S06-15-B-S1B_12,1,1,1012,,,test,,,,,,,487.8392442,6,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",85824,FL03166-L7,,plot,278891,UWOYT_2010_Kinston_FL03166-L7_3,1,1,1003,,,test,,,,,,,518.5471312,2,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",85176,FL03211-L1,,plot,278894,UWOYT_2010_Kinston_FL03211-L1_4,1,1,1004,,,test,,,,,,,544.7860184,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",89525,FL04126-L4,,plot,278886,UWOYT_2010_Kinston_FL04126-L4_5,1,1,1005,,,test,,,,,,,497.2825699,4,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101288,FL04155-S06-31-B-S1,,plot,278890,UWOYT_2010_Kinston_FL04155-S06-31-B-S1_13,1,1,1013,,,test,,,,,,,507.2155326,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",99142,HORIZON201,"FL99201-D29-E1,Horizon 201,TX96M1384",plot,278882,UWOYT_2010_Kinston_HORIZON201_22,1,1,1022,,,check,,,,,,,595.7368643,2,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",98654,HORIZON270,Horizon_270,plot,278879,UWOYT_2010_Kinston_HORIZON270_14,1,1,1014,,,check,,,,,,,510.0306183,6,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101371,LA02065SBSBSBSB-88,,plot,278898,UWOYT_2010_Kinston_LA02065SBSBSBSB-88_10,1,1,1010,,,test,,,,,,,480.781673,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",99524,LA03046SBS7-B-S1,,plot,278881,UWOYT_2010_Kinston_LA03046SBS7-B-S1_15,1,1,1015,,,test,,,,,,,499.0351957,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",102445,LA03063SBSBSB-S4,,plot,278888,UWOYT_2010_Kinston_LA03063SBSBSB-S4_16,1,1,1016,,,test,,,,,,,436.1773134,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",84673,LA04003S-L3,,plot,278884,UWOYT_2010_Kinston_LA04003S-L3_7,1,1,1007,,,test,,,,,,,438.0242384,8,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",98938,NC05-5460Y,,plot,278893,UWOYT_2010_Kinston_NC05-5460Y_8,1,1,1008,,,test,,,,,,,596.0882393,4,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",100603,NC07-3843Y,,plot,278887,UWOYT_2010_Kinston_NC07-3843Y_9,1,1,1009,,,test,,,,,,,597.6381151,4,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",85352,NC07-3972Y,,plot,278900,UWOYT_2010_Kinston_NC07-3972Y_6,1,1,1006,,,test,,,,,,,508.3768678,2,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",102578,RODGERS,"NC88-1818,Rodgers,Rogers,ROGERS",plot,278895,UWOYT_2010_Kinston_RODGERS_23,1,1,1023,,,check,,,,,,,560.5068628,2,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101718,TAMO406,"TAM O-406,TAM_O-406,TAMO-406,TAMO406,TX02U7344",plot,278899,UWOYT_2010_Kinston_TAMO406_17,1,1,1017,,,check,,,,,,,490.5814401,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101501,TAMO411,TX05CS 347-1,plot,278892,UWOYT_2010_Kinston_TAMO411_18,1,1,1018,,,test,,,,,,,522.6095165,3,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",101659,TX05CS542,,plot,278883,UWOYT_2010_Kinston_TX05CS542_19,1,1,1019,,,test,,,,,,,430.4798086,3,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",100772,TX05CS556,,plot,278880,UWOYT_2010_Kinston_TX05CS556_20,1,1,1020,,,test,,,,,,,477.2381787,4,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",97798,TX07CS2765,,plot,278889,UWOYT_2010_Kinston_TX07CS2765_21,1,1,1021,,,test,,,,,,,450.0218152,6,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",90375,TX07CS2783,,plot,278878,UWOYT_2010_Kinston_TX07CS2783_1,1,1,1001,,,test,,,,,,,485.0034028,5,
2010,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2621,UWOYT_2010_Kinston,"Uniform Winter Oat Yield Trial, , Grain yield was originally recorded in bu/a and the original data is available in the supplementary raw data files. Plant height was originally recorded in inches and the original data is available in the supplementary d",CRD,,,,no,no,,,85,"Kinston, NC",90561,TX07CS3697,,plot,278885,UWOYT_2010_Kinston_TX07CS3697_2,1,1,1002,,,test,,,,,,,526.853963,4,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",101556,FL0115-J2,,plot,283670,UWOYT_2008_MattMoore_FL0115-J2_10,1,1,1010,,,test,,,,,0,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",88399,FL0115-J4,,plot,283653,UWOYT_2008_MattMoore_FL0115-J4_1,1,1,1001,,,test,,,,,0.1,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",101756,FL99084-J2,,plot,283666,UWOYT_2008_MattMoore_FL99084-J2_11,1,1,1011,,,test,,,,,1,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",98950,FL99153FBS-45-1-B-S-B-S1-B-S1,,plot,283673,UWOYT_2008_MattMoore_FL99153FBS-45-1-B-S-B-S1-B-S1_12,1,1,1012,,,test,,,,,1,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",100459,FL99212-D6,,plot,283672,UWOYT_2008_MattMoore_FL99212-D6_13,1,1,1013,,,test,,,,,0.1,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",99967,HARRISON,"Coker 87-9,Harrison,HH539:C87-9",plot,283662,UWOYT_2008_MattMoore_HARRISON_14,1,1,1014,,,check,,,,,5,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",99142,HORIZON201,"FL99201-D29-E1,Horizon 201,TX96M1384",plot,283675,UWOYT_2008_MattMoore_HORIZON201_25,1,1,1025,,,check,,,,,0.1,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",102647,HORIZON321,"FL9708-P37,Horizon 321",plot,283679,UWOYT_2008_MattMoore_HORIZON321_24,1,1,1024,,,check,,,,,20,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",88554,LA02030-S-B-106-S1-B-S1,,plot,283657,UWOYT_2008_MattMoore_LA02030-S-B-106-S1-B-S1_4,1,1,1004,,,test,,,,,0,,,,
2008,4388,Uniform Winter Oat Yield Nursery,The Uniform Winter Oat Yield Nursery,2660,UWOYT_2008_MattMoore,"Uniform Winter Oat Yield Trial, , Buckthorn nursery. Dry conditions in June limited crown rust development on flag leaves, despite heavy early infections. Crown rust severity and infection type were rated on 2008/7/7 (T1) and 2006/7/14 (T2). The numeric",CRD,,,,no,no,2008-May-08,,124,"Saint Paul, MN",99524,LA03046SBS7-B-S1,,plot,283654,UWOYT_2008_MattMoore_LA03046SBS7-B-S1_15,1,1,1015,,,test,,,,,0.1,,,,
