"observationUnitName","observationUnitDbId","plot_number","subplot","plot_subplot","blue_mean","ExG_0-1_mean","green_mean","NDVI_mean","nir_mean","red_mean","red_edge_mean"
"CU_2025_Ithaca_WOP_PLOT_404_subplot_1",730951,404,1,"404_1",36664.1180025445,0.0429389312977099,37229.5270356234,0.022214557681334,39398.8826335878,37825.4831424936,44231.5372137405
"CU_2025_Ithaca_WOP_PLOT_404_subplot_2",730952,404,2,"404_2",35349.3022959184,0.0427295918367347,36005.1667729592,0.0296370705623356,38623.7739158163,36508.0621811224,42924.7704081633
"CU_2025_Ithaca_WOP_PLOT_404_subplot_3",730953,404,3,"404_3",37848.8724960254,0.0174880763116057,38025.7910969793,-0.0042142638094172,38674.0041335453,39136.3955484897,43962.5777424483
"CU_2025_Ithaca_WOP_PLOT_405_subplot_1",731041,405,1,"405_1",38330.0629570747,0.0257551669316375,38565.4019077901,0.00191650998675476,39522.9558028617,39498.1294117647,45244.0877583466
"CU_2025_Ithaca_WOP_PLOT_405_subplot_2",731042,405,2,"405_2",35242.0555555555,0.0780952380952381,36130.1263492064,0.0518475472829884,39716.8685714286,35921.9219047619,44210.3552380952
"CU_2025_Ithaca_WOP_PLOT_405_subplot_3",731043,405,3,"405_3",34913.0209856916,0.0899841017488076,35700.5624801272,0.0470594752042918,38949.2044515103,35518.986327504,43526.6877583466
"CU_2025_Ithaca_WOP_PLOT_406_subplot_1",731209,406,1,"406_1",31918.9828244275,0.227417302798982,33916.2223282443,0.13356638161107,40839.9462468193,31246.8486005089,43963.965648855
"CU_2025_Ithaca_WOP_PLOT_406_subplot_2",731210,406,2,"406_2",31503.3859816048,0.22232794164288,33315.4484617824,0.142668291877079,40621.5207738662,30513.3739295909,43374.6006977482
"CU_2025_Ithaca_WOP_PLOT_406_subplot_3",731211,406,3,"406_3",32505.5159033079,0.19529262086514,33745.1644402036,0.125948526822622,40423.1463104326,31348.483778626,43316.6803435114
"CU_2025_Ithaca_WOP_PLOT_407_subplot_1",730366,407,1,"407_1",30495.5255102041,0.0905612244897959,31246.330994898,0.10152049578095,37193.3306760204,30323.8239795918,39443.2659438776
"CU_2025_Ithaca_WOP_PLOT_407_subplot_2",730367,407,2,"407_2",30812.7627226463,0.113549618320611,31738.3839058524,0.0976800344212977,37405.2531806616,30734.8937659033,39610.897264631
"CU_2025_Ithaca_WOP_PLOT_407_subplot_3",730368,407,3,"407_3",32264.6791732909,0.0721780604133545,32927.3535771065,0.0649513839132001,36527.5605723371,32135.8696343402,39077.6858505564
"CU_2025_Ithaca_WOP_PLOT_408_subplot_1",731011,408,1,"408_1",32070.5230524642,0.150079491255962,33279.2553259141,0.106206397661988,39410.773608903,31976.6766295707,42201.747217806
"CU_2025_Ithaca_WOP_PLOT_408_subplot_2",731012,408,2,"408_2",30195.376631646,0.221267112384591,32066.9793059535,0.144334727488451,39926.0678127985,29948.8261700095,41956.6084049666
"CU_2025_Ithaca_WOP_PLOT_408_subplot_3",731013,408,3,"408_3",31319.5956839099,0.149158997143764,32809.8800380832,0.100460904258259,38499.8219612821,31481.405902888,40632.2075531577
"CU_2025_Ithaca_WOP_PLOT_409_subplot_1",730471,409,1,"409_1",33931.4904822335,0.109454314720812,34910.5812182741,0.0728699519042602,38905.2138324873,33777.0818527919,42032.3759517767
"CU_2025_Ithaca_WOP_PLOT_409_subplot_2",730472,409,2,"409_2",33008.5782442748,0.127226463104326,34332.9672391858,0.0834871978835712,38774.713740458,32925.1743002545,41584.2045165394
"CU_2025_Ithaca_WOP_PLOT_409_subplot_3",730473,409,3,"409_3",35078.8654822335,0.0850253807106599,36235.6173857868,0.0529580747859915,38913.6535532995,35135.695748731,42323.3924492386
"CU_2025_Ithaca_WOP_PLOT_410_subplot_1",730492,410,1,"410_1",34953.8356077436,0.023801967629324,34638.6090130117,0.0232605591905931,36698.7131069502,35172.0479212948,40064.1589971438
"CU_2025_Ithaca_WOP_PLOT_410_subplot_2",730493,410,2,"410_2",34242.2794164288,0.0396447827465905,34275.9286393911,0.0367753961355475,36735.3130352046,34267.9210275928,39860.7050428164
"CU_2025_Ithaca_WOP_PLOT_410_subplot_3",730494,410,3,"410_3",33294.0117684478,0.0772900763358779,34121.2251908397,0.062023659039514,37159.4007633588,32922.528307888,39904.3291984733
"CU_2025_Ithaca_WOP_PLOT_411_subplot_1",731230,411,1,"411_1",30586.3727735369,0.206106870229008,32230.3498727735,0.170104755189777,41920.4952290076,29724.3314249364,41897.1599872774
"CU_2025_Ithaca_WOP_PLOT_411_subplot_2",731231,411,2,"411_2",32447.3157727706,0.155506188511584,33519.7483338623,0.12692578088353,41238.6486829578,32068.6467788004,42128.6943827356
"CU_2025_Ithaca_WOP_PLOT_411_subplot_3",731232,411,3,"411_3",37926.4777211967,0.0299172501591343,37836.5152768937,0.024179433378816,40465.9694462126,38812.462444303,43807.466581795
"CU_2025_Ithaca_WOP_PLOT_412_subplot_1",731071,412,1,"412_1",34425.013367282,0.119032463399109,35121.223742839,0.117889116996782,43972.0512412476,34857.973265436,43694.39401655
"CU_2025_Ithaca_WOP_PLOT_412_subplot_2",731072,412,2,"412_2",31883.5594783715,0.274809160305344,33975.3555979644,0.171268007675284,44757.1033715013,31867.4942748092,43903.987913486
"CU_2025_Ithaca_WOP_PLOT_412_subplot_3",731073,412,3,"412_3",31520.3163751987,0.262639109697933,33817.9777424483,0.160894560258324,43877.9214626391,31871.3119236884,43375.2069952305
"CU_2025_Ithaca_WOP_PLOT_413_subplot_1",731035,413,1,"413_1",32146.1036565978,0.0540540540540541,33033.573926868,0.0882507830732237,39630.0572337043,33219.4073131956,38677.4963434022
"CU_2025_Ithaca_WOP_PLOT_413_subplot_2",731036,413,2,"413_2",31701.6412627551,0.161352040816327,33259.8230229592,0.138007204915152,41856.6428571429,31700.9021045918,40165.0328443878
"CU_2025_Ithaca_WOP_PLOT_413_subplot_3",731037,413,3,"413_3",32543.0206743002,0.159669211195929,33998.2652671756,0.127782647491417,42140.5575699746,32678.625,40631.8940839695
"CU_2025_Ithaca_WOP_PLOT_414_subplot_1",730381,414,1,"414_1",33093.9414944356,0.106518282988871,35322.4251192369,0.0699818880463625,40087.9042925278,34987.2356120827,39548.2356120827
"CU_2025_Ithaca_WOP_PLOT_414_subplot_2",730382,414,2,"414_2",27556.9913930507,0.57634682817979,32424.3226012113,0.236317517387861,44721.5680586548,27642.5814472426,40988.6652853044
"CU_2025_Ithaca_WOP_PLOT_414_subplot_3",730383,414,3,"414_3",28070.0831218274,0.538705583756345,32626.6824238579,0.230589975557533,44707.9330583756,27866.3426395939,40686.9197335025
"CU_2025_Ithaca_WOP_PLOT_415_subplot_1",730561,415,1,"415_1",30015.6131386861,0.227229450967947,33783.2500793399,0.0931475601755145,39693.1450333227,33118.3725801333,38241.7753094256
"CU_2025_Ithaca_WOP_PLOT_415_subplot_2",730562,415,2,"415_2",31312.4272121789,0.205835712020298,35120.3745639074,0.0882527782464077,40654.3466539803,34432.00729464,39409.4969869965
"CU_2025_Ithaca_WOP_PLOT_415_subplot_3",730563,415,3,"415_3",34537.3053435114,0.109732824427481,37460.2270992366,0.034713032432745,40493.649173028,38100.6730279898,40093.4268447837
"CU_2025_Ithaca_WOP_PLOT_416_subplot_1",730705,416,1,"416_1",28870.9666136725,0.335135135135135,32954.5910969793,0.142261276861014,40503.2152623211,30355.9392686804,36996.5211446741
"CU_2025_Ithaca_WOP_PLOT_416_subplot_2",730706,416,2,"416_2",24928.0888606791,0.672484925420501,30775.190415741,0.282587297136075,44301.7883211679,24581.7981593145,37237.2491272612
"CU_2025_Ithaca_WOP_PLOT_416_subplot_3",730707,416,3,"416_3",26989.2025437202,0.526868044515103,32148.5554848967,0.217737079234699,42863.4085850556,27480.7488076312,37229.9561208267
"CU_2025_Ithaca_WOP_PLOT_417_subplot_1",730783,417,1,"417_1",26547.8272900763,0.607188295165394,31411.9990458015,0.228505127200496,41242.6135496183,25681.112913486,37371.7433206107
"CU_2025_Ithaca_WOP_PLOT_417_subplot_2",730784,417,2,"417_2",26931.5910532995,0.546002538071066,31564.3407360406,0.207191963173292,40304.3121827411,26334.4422588832,36173.5847081218
"CU_2025_Ithaca_WOP_PLOT_417_subplot_3",730785,417,3,"417_3",29696.6145304568,0.337880710659898,33364.9060913706,0.116940685565855,38249.8201142132,30257.0539340101,35731.3810279188
"CU_2025_Ithaca_WOP_PLOT_418_subplot_1",730585,418,1,"418_1",32564.3358705994,0.285125277513479,35645.7532508722,0.0783730989052309,37370.2664129401,31933.9254678084,39737.7519822391
"CU_2025_Ithaca_WOP_PLOT_418_subplot_2",730586,418,2,"418_2",31167.6714467814,0.354365838113448,34512.8792224347,0.104059306780945,37366.0356915233,30262.0787125558,37792.5589547483
"CU_2025_Ithaca_WOP_PLOT_418_subplot_3",730587,418,3,"418_3",29935.87086514,0.418893129770992,33358.4185750636,0.136973787061207,37771.6170483461,28641.8365139949,35953.4510178117
"CU_2025_Ithaca_WOP_PLOT_419_subplot_1",731122,419,1,"419_1",35808.5057215512,0.12396694214876,38154.2946598856,-0.00814353946409233,36586.2387158296,37342.0877304514,36450.2406230133
"CU_2025_Ithaca_WOP_PLOT_419_subplot_2",731123,419,2,"419_2",37433.3177480916,0.0760178117048346,39571.8056615776,-0.0460182132240741,35741.308524173,39323.6863867684,36409.9844147583
"CU_2025_Ithaca_WOP_PLOT_419_subplot_3",731124,419,3,"419_3",34576.2921027593,0.0849984142086901,37002.5810339359,-0.0274487509852883,34548.509673327,36606.9191246432,34576.3590231526
"CU_2025_Ithaca_WOP_PLOT_420_subplot_1",730504,420,1,"420_1",33881.4740858505,0.20731319554849,37422.8117647059,0.0554545417393256,38886.9930047695,35038.8257551669,37606.9949125596
"CU_2025_Ithaca_WOP_PLOT_420_subplot_2",730505,420,2,"420_2",35303.1677295918,0.126275510204082,38603.3329081633,0.00666751839291548,37529.5905612245,37272.6077806122,37273.0522959184
"CU_2025_Ithaca_WOP_PLOT_420_subplot_3",730506,420,3,"420_3",36361.7746344565,0.115702479338843,39960.1824539097,-0.0130372092061703,37241.2946598856,38391.0851875397,37553.7434837889
"CU_2025_Ithaca_WOP_PLOT_421_subplot_1",731242,421,1,"421_1",34430.2155612245,0.149872448979592,38297.1524234694,0.0444764965122822,40716.8523596939,37479.6103316327,39569.4030612245
"CU_2025_Ithaca_WOP_PLOT_421_subplot_2",731243,421,2,"421_2",30526.5508905852,0.356870229007634,35500.5324427481,0.124972540313126,41180.8393765903,32123.0715648855,38370.2719465649
"CU_2025_Ithaca_WOP_PLOT_421_subplot_3",731244,421,3,"421_3",27215.093163752,0.682034976152623,33077.5640699523,0.21584079432859,42304.4922098569,27168.7494435612,37351.9570747218
"CU_2025_Ithaca_WOP_PLOT_422_subplot_1",731065,422,1,"422_1",31707.6718600954,0.1879173290938,35589.6556438792,0.080969647144352,40620.9631160572,34728.5418124006,39208.9141494436
"CU_2025_Ithaca_WOP_PLOT_422_subplot_2",731066,422,2,"422_2",33255.2048919949,0.114993646759847,37068.0663913596,0.030307764837767,39206.7242693774,37151.6728081321,38824.4618805591
"CU_2025_Ithaca_WOP_PLOT_422_subplot_3",731067,422,3,"422_3",32665.0911989796,0.118941326530612,36603.0446428571,0.0158370404172997,37157.6466836735,36214.674744898,37202.1715561224
"CU_2025_Ithaca_WOP_PLOT_423_subplot_1",731023,423,1,"423_1",33958.3297365916,0.201523325928277,37702.0958425897,0.0731483169750808,41597.5556966042,36455.8422722945,41518.5068232307
"CU_2025_Ithaca_WOP_PLOT_423_subplot_2",731024,423,2,"423_2",32047.6799873137,0.294005708848716,36603.2369172217,0.10075903506328,41208.0884871551,34097.7063114494,40716.894703457
"CU_2025_Ithaca_WOP_PLOT_423_subplot_3",731025,423,3,"423_3",30228.5954198473,0.318384223918575,34816.5970101781,0.0951958863558269,38721.8403307888,32270.4933206107,38477.0728371501
"CU_2025_Ithaca_WOP_PLOT_424_subplot_1",730375,424,1,"424_1",28470.3581852792,0.58756345177665,33336.649428934,0.210100425367919,42228.3036167513,27563.4451142132,39714.8375634518
"CU_2025_Ithaca_WOP_PLOT_424_subplot_2",730376,424,2,"424_2",29296.1548982188,0.509541984732824,34337.0174936387,0.163059762743656,40825.8654580153,29559.7261450382,39847.3190203562
"CU_2025_Ithaca_WOP_PLOT_424_subplot_3",730377,424,3,"424_3",29186.1836346337,0.479860450364732,34332.9375198224,0.148180515309587,39916.1024421186,29709.0945131621,39722.3247700603
"CU_2025_Ithaca_WOP_PLOT_425_subplot_1",730576,425,1,"425_1",31824.7107936508,0.353650793650794,35848.3114285714,0.133359208359135,41624.5346031746,32076.2368253968,41178.4476190476
"CU_2025_Ithaca_WOP_PLOT_425_subplot_2",730577,425,2,"425_2",29567.6171701113,0.574880763116057,34971.6092209857,0.178268818786253,41941.7688394277,29510.5491255962,41088.1179650238
"CU_2025_Ithaca_WOP_PLOT_425_subplot_3",730578,425,3,"425_3",26948.7616629641,0.775944144715963,33265.2849888924,0.23450467138585,42494.7607108854,26379.0958425896,41116.1383687718
"CU_2025_Ithaca_WOP_PLOT_426_subplot_1",730714,426,1,"426_1",33751.6304209184,0.190369897959184,37689.6023596939,0.0561721163413922,39163.6004464286,35339.0832270408,41017.1808035714
"CU_2025_Ithaca_WOP_PLOT_426_subplot_2",730715,426,2,"426_2",36556.3218829517,0.162849872773537,41401.8460559796,0.0158735927310658,39588.7522264631,38743.4252544529,43048.9430661578
"CU_2025_Ithaca_WOP_PLOT_426_subplot_3",730716,426,3,"426_3",38519.5512535703,0.142811805775944,43504.6083782926,-0.0112980493723894,39595.4550936211,41000.8200571247,44645.9482703904
"CU_2025_Ithaca_WOP_PLOT_427_subplot_1",730789,427,1,"427_1",31644.6422193878,0.383290816326531,36623.4056122449,0.0914734242730716,38503.4400510204,32316.5538903061,39826.2602040816
"CU_2025_Ithaca_WOP_PLOT_427_subplot_2",730790,427,2,"427_2",31739.6173664122,0.435750636132316,37338.9923664122,0.0922149409609614,38648.4761450382,32469.1638040712,40431.1262722646
"CU_2025_Ithaca_WOP_PLOT_427_subplot_3",730791,427,3,"427_3",30465.8893494898,0.558673469387755,36497.3265306122,0.111146830651747,38359.0169005102,30972.4432397959,40566.0105229592
"CU_2025_Ithaca_WOP_PLOT_428_subplot_1",730591,428,1,"428_1",26276.1707394478,0.8521104411298,32936.9901618534,0.264012206212719,42972.1028245002,25014.9381148842,40230.445572834
"CU_2025_Ithaca_WOP_PLOT_428_subplot_2",730592,428,2,"428_2",28880.9014621742,0.733312142403052,35495.8811188811,0.181220030421509,41033.1300063573,28661.1617927527,40735.6395422759
"CU_2025_Ithaca_WOP_PLOT_428_subplot_3",730593,428,3,"428_3",31203.3131377551,0.622767857142857,37686.8007015306,0.136935672754569,40644.7385204082,31209.4885204082,42131.1530612245
"CU_2025_Ithaca_WOP_PLOT_429_subplot_1",731113,429,1,"429_1",29084.6678299492,0.521890862944162,34398.2817258883,0.175260144562183,41137.1659263959,29036.7024111675,40032.1776649746
"CU_2025_Ithaca_WOP_PLOT_429_subplot_2",731114,429,2,"429_2",28528.3361959288,0.638676844783715,34579.9710559796,0.18134700653395,41023.9965012723,28565.6660305344,40441.828562341
"CU_2025_Ithaca_WOP_PLOT_429_subplot_3",731115,429,3,"429_3",28001.0031715826,0.652077386615921,33912.7285125277,0.173022743108129,39254.6650808753,27743.4100856327,39387.8100222011
"CU_2025_Ithaca_WOP_PLOT_430_subplot_1",731206,430,1,"430_1",32248.4121192893,0.205266497461929,36323.5402918782,0.0750517075812229,38735.2046319797,33637.8797588833,40065.130393401
"CU_2025_Ithaca_WOP_PLOT_430_subplot_2",731207,430,2,"430_2",33616.3027027027,0.224801271860095,38318.3478537361,0.063066798496127,39480.6941176471,35173.6152623212,41795.7650238474
"CU_2025_Ithaca_WOP_PLOT_430_subplot_3",731208,430,3,"430_3",35002.4417645192,0.176451920025389,39619.8667089813,0.0257260107818536,38249.1799428753,36727.5341161536,42224.2802284989
"CU_2025_Ithaca_WOP_PLOT_431_subplot_1",730612,431,1,"431_1",26869.5508905852,0.786259541984733,33177.9710559796,0.243820823710774,40306.4971374046,24407.131043257,42183.8171119593
"CU_2025_Ithaca_WOP_PLOT_431_subplot_2",730613,431,2,"431_2",27507.0595920969,0.693116634799235,33296.9171446781,0.230033187617887,40184.2485659656,25206.1475462078,42562.8368387508
"CU_2025_Ithaca_WOP_PLOT_431_subplot_3",730614,431,3,"431_3",27378.6538339166,0.657333757556475,33008.6971046771,0.250862648552366,41161.046452434,24628.9385937003,43026.8924594337
"CU_2025_Ithaca_WOP_PLOT_432_subplot_1",730762,432,1,"432_1",30689.0633556192,0.473734479465139,35523.4727793696,0.130483920189093,38456.94141993,29801.4380770455,41494.0366125438
"CU_2025_Ithaca_WOP_PLOT_432_subplot_2",730763,432,2,"432_2",33740.2643129771,0.330152671755725,37542.4901399491,0.0850235308677987,38030.9309796438,32350.606870229,42139.4774173028
"CU_2025_Ithaca_WOP_PLOT_432_subplot_3",730764,432,3,"432_3",29647.7710191083,0.571656050955414,34251.9713375796,0.210911576318914,40460.2404458599,26400.5643312102,42405.5
"CU_2025_Ithaca_WOP_PLOT_433_subplot_1",730642,433,1,"433_1",28257.7569289583,0.72188595093979,33531.3692258681,0.190966507263463,38600.1624721249,26305.8767123288,39867.2672825741
"CU_2025_Ithaca_WOP_PLOT_433_subplot_2",730643,433,2,"433_2",28414.5973984772,0.633883248730964,32868.3759517767,0.190064310286088,38124.3236040609,26018.8210659899,39461.5866116751
"CU_2025_Ithaca_WOP_PLOT_433_subplot_3",730644,433,3,"433_3",30087.6284987277,0.522582697201018,33725.0496183206,0.179739150464264,38967.2191475827,27225.8120229008,40657.358778626
"CU_2025_Ithaca_WOP_PLOT_434_subplot_1",730816,434,1,"434_1",31262.7794725135,0.394026056561805,35374.4667937718,0.0863609675778679,35964.5697489673,30547.9555131872,39946.8979980934
"CU_2025_Ithaca_WOP_PLOT_434_subplot_2",730817,434,2,"434_2",31828.5946031746,0.298095238095238,34998.0431746032,0.06996881160055,35057.1323809524,30726.1365079365,39238.4888888889
"CU_2025_Ithaca_WOP_PLOT_434_subplot_3",730818,434,3,"434_3",32339.2265228426,0.268718274111675,34878.6376903553,0.0676046321504085,35296.2785532995,31146.8185279188,39559.7864847716
"CU_2025_Ithaca_WOP_PLOT_435_subplot_1",731266,435,1,"435_1",35991.0828045685,0.0878807106598985,38792.9758883249,-0.0298536611864832,35135.9857233503,37585.9812817259,42241.8968908629
"CU_2025_Ithaca_WOP_PLOT_435_subplot_2",731267,435,2,"435_2",37085.8918918919,0.0203497615262321,39082.4829888712,-0.0563757414695581,34613.6225755167,38971.2985691574,42171.546263911
"CU_2025_Ithaca_WOP_PLOT_435_subplot_3",731268,435,3,"435_3",38987.5020628372,0.0218978102189781,40487.8137099333,-0.0720855580086583,35177.8264043161,40857.8273563948,43276.3344969851
"CU_2025_Ithaca_WOP_PLOT_436_subplot_1",731101,436,1,"436_1",29778.991751269,0.467639593908629,34215.2734771574,0.128859473134108,38233.5406091371,29616.6694162437,42060.0050761421
"CU_2025_Ithaca_WOP_PLOT_436_subplot_2",731102,436,2,"436_2",29809.5400763359,0.43352417302799,33931.8034351145,0.129271645210642,38312.4615139949,29589.2706743002,42080.5979643766
"CU_2025_Ithaca_WOP_PLOT_436_subplot_3",731103,436,3,"436_3",29437.6138676845,0.455788804071247,33588.7709923664,0.143434664785477,38812.1743002545,29142.3330152672,42192.4449745547
"CU_2025_Ithaca_WOP_PLOT_437_subplot_1",730414,437,1,"437_1",27294.7370264247,0.638968481375358,32642.9710283349,0.180984457793577,38833.3416109519,26909.4008277619,40475.9083094556
"CU_2025_Ithaca_WOP_PLOT_437_subplot_2",730415,437,2,"437_2",29599.9039440204,0.320928753180662,33719.8514631043,0.0824336577367805,36347.6857506361,30893.18956743,39827.9411577608
"CU_2025_Ithaca_WOP_PLOT_437_subplot_3",730416,437,3,"437_3",29970.5232780612,0.348852040816326,34133.8262117347,0.0990933472995512,37624.9416454082,30897.9295280612,40863.9416454082
"CU_2025_Ithaca_WOP_PLOT_438_subplot_1",731278,438,1,"438_1",29812.743622449,0.232461734693877,34247.4786352041,0.0378969021584887,34734.5634566327,32304.3616071429,36624.8099489796
"CU_2025_Ithaca_WOP_PLOT_438_subplot_2",731279,438,2,"438_2",30096.2725826972,0.208969465648855,34368.1962468193,0.0263730740010214,34368.6167302799,32683.8457379135,36724.5470737913
"CU_2025_Ithaca_WOP_PLOT_438_subplot_3",731280,438,3,"438_3",29777.1294642857,0.21843112244898,34078.8762755102,0.0394833122700435,35060.8539540816,32507.397002551,37357.5073341837
"CU_2025_Ithaca_WOP_PLOT_439_subplot_1",730729,439,1,"439_1",28914.7867389225,0.21262352566146,34061.4169588779,0.017834268520409,33535.8801402614,32410.3442779726,34111.6815428754
"CU_2025_Ithaca_WOP_PLOT_439_subplot_2",730730,439,2,"439_2",29692.8419549349,0.150745794985719,34703.13233894,-0.00584858672816322,33000.0510948905,33461.921294827,34135.0171374167
